ID1;tjul;clim2;v1;v2;v3;v4;v5;v6;v7;v8;v9;v10;v11;v12;v13;v14;v15;v16;v17;v18;v19;v20;v21;v22;v23;v24;v25;v26;v27;v28;v29;v30;v31;v32;v33;v34;v35;v36;v37;v38;v39;v40;v41;v42;v43;v44;v45;v46;v47;v48;v49;v50;v51;v52;v53;v54;v55;v56
1684;19.2;0;0;0.005025126;0;0;0;0;0;0;0.170854271;0.065326633;0;0.035175879;0;0;0;0;0;0;0;0.010050251;0;0;0;0;0.005025126;0;0.005025126;0.010050251;0;0;0;0;0;0.010050251;0;0;0.005025126;0;0;0;0.070351759;0.040201005;0;0.381909548;0.005025126;0;0;0.110552764;0.025125628;0;0;0;0;0;0.045226131;0
1685;19.9;0;0;0.031347962;0;0;0.006269592;0;0;0.009404389;0.090909091;0.166144201;0;0.018808777;0;0.021943574;0;0;0.003134796;0;0.003134796;0.012539185;0;0;0;0;0.012539185;0;0.009404389;0.043887147;0;0;0;0;0.009404389;0.034482759;0;0;0.021943574;0;0;0;0.021943574;0.02507837;0;0.250783699;0.012539185;0;0;0.112852665;0;0.009404389;0;0;0;0;0.068965517;0.003134796
1686;20.5;0;0;0.033057851;0.002754821;0;0.027548209;0.002754821;0;0;0.008264463;0.245179063;0;0.016528926;0;0.027548209;0;0;0;0.008264463;0;0.013774105;0;0;0;0;0.03030303;0;0.002754821;0.002754821;0;0;0;0;0;0.019283747;0.002754821;0;0.016528926;0;0;0.005509642;0.024793388;0;0;0.060606061;0.002754821;0;0;0.1184573;0;0.002754821;0;0;0.066115702;0.002754821;0.256198347;0
1687;20.5;0;0;0.024456522;0;0;0.008152174;0;0;0;0.038043478;0.211956522;0;0.010869565;0;0;0;0;0;0.010869565;0.013586957;0.016304348;0;0;0;0;0.016304348;0;0.024456522;0;0;0.005434783;0;0;0;0.138586957;0.002717391;0.002717391;0.048913043;0;0;0.005434783;0.010869565;0.010869565;0.005434783;0.125;0.019021739;0;0;0.157608696;0.010869565;0.008152174;0;0;0.005434783;0;0.0625;0.005434783
1688;20.4;0;0;0.041928721;0;0;0.006289308;0;0;0.004192872;0.004192872;0.524109015;0;0.004192872;0;0.006289308;0;0;0.004192872;0.002096436;0.002096436;0.002096436;0;0;0;0;0.029350105;0;0.002096436;0.012578616;0;0.002096436;0;0;0;0.016771488;0;0.002096436;0.01048218;0;0;0.002096436;0.008385744;0.004192872;0;0.029350105;0;0;0;0.180293501;0.004192872;0.006289308;0;0;0.002096436;0.004192872;0.075471698;0.006289308
1689;21.1;0;0;0.030769231;0;0;0.065384615;0.003846154;0;0.003846154;0.038461538;0.192307692;0;0.007692308;0;0.065384615;0;0;0;0;0.007692308;0.011538462;0;0;0;0;0.038461538;0;0.003846154;0.007692308;0;0.007692308;0;0;0;0.011538462;0;0;0.003846154;0;0;0.007692308;0.042307692;0.003846154;0.007692308;0.123076923;0.007692308;0;0;0.180769231;0;0;0;0;0.003846154;0.003846154;0.107692308;0.011538462
1690;21.8;0;0;0.014285714;0;0;0.061904762;0.004761905;0;0;0.09047619;0.123809524;0;0;0;0.052380952;0;0;0.014285714;0.023809524;0;0.00952381;0;0;0;0;0;0;0.019047619;0;0;0.023809524;0;0;0;0;0;0;0.023809524;0;0;0;0.019047619;0;0.038095238;0.252380952;0;0;0;0.147619048;0.004761905;0.004761905;0;0;0.004761905;0.004761905;0.061904762;0
1691;21.1;0;0;0.036057692;0;0;0.300480769;0.007211538;0;0;0.007211538;0.132211539;0;0;0;0.009615385;0;0;0.002403846;0;0.007211538;0.019230769;0;0;0;0.004807692;0;0;0.004807692;0.019230769;0;0.004807692;0;0;0.007211538;0;0.002403846;0.024038462;0.004807692;0;0;0;0.079326923;0;0;0.038461538;0;0;0;0.206730769;0.002403846;0.002403846;0;0;0.007211538;0;0.067307692;0.002403846
1692;21.5;0;0;0.013888889;0;0;0.142361111;0.010416667;0;0;0.017361111;0.197916667;0;0;0;0.017361111;0.003472222;0;0.006944444;0;0.003472222;0;0;0;0;0.006944444;0.006944444;0;0.003472222;0.003472222;0;0.003472222;0;0;0;0.003472222;0.010416667;0.010416667;0.006944444;0;0;0.003472222;0.052083333;0.006944444;0.013888889;0.048611111;0.006944444;0;0;0.333333333;0.010416667;0.003472222;0;0;0.006944444;0;0.034722222;0.010416667
1693;20.9;0;0;0.008571429;0;0;0.031428571;0.034285714;0;0;0.011428571;0.1;0;0.008571429;0;0.02;0.002857143;0;0;0;0;0.022857143;0;0;0;0.037142857;0.011428571;0;0;0.005714286;0;0.002857143;0;0;0;0;0;0.017142857;0.008571429;0;0;0;0.037142857;0.008571429;0;0.048571429;0;0;0;0.377142857;0.037142857;0.002857143;0;0;0.117142857;0;0.048571429;0
1694;20.5;0;0;0.016339869;0;0;0.08496732;0;0;0;0.009803922;0.18627451;0;0.009803922;0;0.013071895;0;0;0;0;0.006535948;0.003267974;0;0;0;0.003267974;0.013071895;0;0;0.022875817;0;0.009803922;0;0;0;0.006535948;0;0.003267974;0.003267974;0;0;0.003267974;0.111111111;0.019607843;0.016339869;0.045751634;0.006535948;0;0;0.300653595;0.013071895;0;0;0;0.019607843;0;0.071895425;0
1695;21.3;0;0;0.02166065;0;0;0.061371841;0;0;0.003610108;0.025270758;0.180505415;0;0.010830325;0;0.007220217;0;0;0.010830325;0;0;0.0433213;0;0;0;0;0.010830325;0;0;0.010830325;0;0;0;0;0;0.003610108;0;0;0.007220217;0;0;0;0.018050542;0.014440433;0.010830325;0.285198556;0.014440433;0;0;0.133574007;0.036101083;0.007220217;0;0;0.003610108;0;0.054151625;0.025270758
1696;19.7;0;0;0.048442907;0;0;0.020761246;0.006920415;0;0;0.034602076;0.166089965;0;0.003460208;0;0.01384083;0;0;0.003460208;0;0.006920415;0.006920415;0;0;0;0.003460208;0.01384083;0;0;0.017301038;0;0.003460208;0;0;0.003460208;0.010380623;0;0;0.003460208;0;0;0.010380623;0.141868512;0.017301038;0.027681661;0.224913495;0;0;0;0.124567474;0.01384083;0.003460208;0;0;0.003460208;0;0.055363322;0.010380623
1697;21.2;0;0;0.06504065;0;0;0.048780488;0;0;0;0.012195122;0.170731707;0;0.008130081;0;0.016260163;0;0;0.008130081;0;0.008130081;0.024390244;0;0;0;0;0.020325203;0;0;0.028455285;0;0.004065041;0;0;0;0;0;0;0.008130081;0;0;0;0.093495935;0.012195122;0;0.158536585;0;0;0;0.18699187;0.012195122;0;0;0;0;0;0.077235772;0.036585366
1698;19.7;0;0;0.024657534;0;0;0.194520548;0;0;0;0.030136986;0.093150685;0;0.005479452;0;0.005479452;0;0;0.008219178;0;0;0.019178082;0;0;0;0;0.010958904;0;0;0.01369863;0;0;0.002739726;0;0;0.030136986;0;0;0.010958904;0;0;0.002739726;0.01369863;0.01369863;0;0.284931507;0.008219178;0;0;0.093150685;0;0.008219178;0;0;0;0;0.109589041;0.016438356
1699;19.3;0;0;0.052208835;0;0;0.02811245;0.004016064;0;0.012048193;0.032128514;0.064257028;0;0.008032129;0;0.0562249;0.008032129;0;0.020080321;0.008032129;0.008032129;0.020080321;0;0;0;0;0.060240964;0;0.016064257;0.020080321;0;0.004016064;0;0;0;0;0;0;0.024096386;0;0;0.016064257;0.076305221;0.020080321;0.004016064;0.140562249;0.032128514;0;0;0.136546185;0.008032129;0.02811245;0;0;0;0.008032129;0.060240964;0.024096386
1700;18.8;0;0.009287926;0.030959752;0;0;0.009287926;0;0;0.003095975;0.083591331;0.089783282;0;0.012383901;0;0.009287926;0;0;0.003095975;0.012383901;0.040247678;0.015479876;0;0;0;0;0.015479876;0;0.003095975;0.018575851;0;0.003095975;0.00619195;0;0;0.018575851;0;0.003095975;0.021671827;0;0;0.015479876;0.030959752;0.012383901;0;0.263157895;0.018575851;0;0;0.133126935;0.012383901;0.00619195;0;0;0;0.003095975;0.077399381;0.018575851
1701;18.6;0;0;0.038461538;0;0;0.059440559;0;0;0;0.101398601;0.066433566;0;0.020979021;0;0.006993007;0;0;0.006993007;0;0.024475524;0.006993007;0;0;0;0;0.003496504;0;0;0.020979021;0;0;0;0;0;0.013986014;0;0;0.027972028;0;0;0.013986014;0.017482517;0.031468531;0.006993007;0.363636364;0;0;0;0.073426573;0.006993007;0.020979021;0;0;0;0.013986014;0.048951049;0.003496504
1702;22.2;0;0;0.025547445;0;0;0.025547445;0;0;0.003649635;0.02189781;0.094890511;0;0.025547445;0;0.00729927;0;0;0.010948905;0;0.03649635;0.003649635;0;0;0;0;0.018248175;0;0.01459854;0.047445255;0;0.00729927;0;0;0;0;0;0;0.010948905;0;0;0.00729927;0.080291971;0.003649635;0.003649635;0.178832117;0.00729927;0;0;0.291970803;0.018248175;0.003649635;0;0;0;0;0.025547445;0.025547445
1703;21.7;0;0;0.032490975;0;0;0.018050542;0.003610108;0;0.007220217;0.007220217;0.144404332;0;0.018050542;0;0.068592058;0;0;0;0;0.054151625;0.003610108;0;0;0;0;0.036101083;0;0.007220217;0.032490975;0;0;0;0;0;0;0;0;0.018050542;0;0;0.010830325;0.036101083;0.010830325;0.003610108;0.068592058;0.003610108;0;0;0.303249098;0.003610108;0.010830325;0;0;0;0.003610108;0.054151625;0.039711191
1704;20.2;0;0.003484321;0.027874564;0;0;0.017421603;0;0;0.003484321;0.017421603;0.306620209;0;0.010452962;0;0;0;0;0;0;0.013937282;0.017421603;0;0;0;0;0.034843206;0;0;0.006968641;0;0;0;0;0;0.013937282;0.003484321;0;0.020905923;0;0;0.034843206;0.111498258;0.003484321;0;0.045296167;0;0;0;0.097560976;0.003484321;0.006968641;0;0;0;0.006968641;0.181184669;0.010452962
1705;18.3;0;0.034920635;0.038095238;0;0;0.031746032;0;0;0.003174603;0.00952381;0.406349206;0;0;0;0;0;0;0;0;0.038095238;0.006349206;0;0;0;0;0.06984127;0;0.003174603;0.012698413;0;0;0.003174603;0;0;0.00952381;0;0;0.003174603;0;0;0.123809524;0.053968254;0.003174603;0;0.022222222;0.003174603;0;0;0.050793651;0.003174603;0.003174603;0;0;0.003174603;0.003174603;0.047619048;0.012698413
1706;21.8;0;0.00729927;0.025547445;0;0;0.058394161;0;0;0;0.018248175;0.156934307;0;0.018248175;0;0.018248175;0;0;0.003649635;0;0.00729927;0.010948905;0;0;0;0;0.047445255;0;0;0.018248175;0;0;0;0;0;0.003649635;0;0;0.010948905;0;0;0.01459854;0.109489051;0;0;0.094890511;0.01459854;0;0;0.193430657;0;0.032846715;0;0;0.00729927;0.00729927;0.094890511;0.025547445
1707;18;0;0.028328612;0.042492918;0;0;0.028328612;0;0;0.005665722;0.008498584;0.518413598;0;0;0;0;0;0;0.002832861;0;0.005665722;0.014164306;0;0;0;0;0.02266289;0;0.002832861;0;0;0;0;0;0;0.005665722;0;0;0.005665722;0;0;0.073654391;0.124645892;0;0.002832861;0.036827195;0.011331445;0;0;0.019830028;0.005665722;0;0;0;0.002832861;0;0.02266289;0.008498584
1708;18.1;0;0.015625;0.01875;0.05625;0;0.015625;0;0;0;0.00625;0.6;0;0.003125;0;0.00625;0;0;0.003125;0;0;0;0;0;0;0;0.015625;0;0;0.009375;0;0.003125;0;0;0;0.00625;0;0;0;0;0;0.1375;0.009375;0;0;0.00625;0.009375;0;0;0.015625;0.00625;0;0;0;0.003125;0;0.053125;0
1709;18;0;0.003215434;0.057877814;0;0;0.032154341;0;0;0;0.003215434;0.414790997;0;0.003215434;0;0;0;0;0.012861736;0.003215434;0.009646302;0.003215434;0;0;0;0;0.093247588;0;0;0.025723473;0;0;0;0;0.003215434;0.006430868;0;0;0.012861736;0;0;0.096463023;0.041800643;0;0;0.051446945;0.006430868;0;0;0.045016077;0;0;0.003215434;0;0.003215434;0;0.054662379;0.012861736
1710;18;0;0.012578616;0.037735849;0.006289308;0;0.028301887;0;0;0.003144654;0;0.452830189;0;0;0;0;0;0;0;0;0.018867925;0.003144654;0;0;0;0.003144654;0.047169811;0;0;0.025157233;0;0.006289308;0;0;0;0.003144654;0;0;0.006289308;0;0;0.100628931;0.075471698;0;0;0.028301887;0.003144654;0;0;0.040880503;0.01572327;0.006289308;0;0;0.003144654;0.003144654;0.059748428;0.009433962
1711;21.2;0;0;0.009259259;0;0;0.013888889;0;0;0;0.00462963;0.263888889;0;0.018518519;0;0.032407407;0;0;0;0.00462963;0.009259259;0.00462963;0;0;0;0;0.046296296;0;0.00462963;0.013888889;0;0;0;0;0;0;0.00462963;0;0.027777778;0;0;0.027777778;0.087962963;0.00462963;0.00462963;0.097222222;0.00462963;0;0;0.203703704;0;0.009259259;0;0;0;0;0.087962963;0.013888889
1712;18.2;0;0.018450185;0.029520295;0;0;0.04797048;0.011070111;0;0.007380074;0.003690037;0.36900369;0;0.003690037;0;0;0;0;0.007380074;0;0.003690037;0.003690037;0;0;0;0.007380074;0.070110701;0;0;0.007380074;0;0;0.003690037;0;0;0.003690037;0;0;0.003690037;0;0;0.099630996;0.10701107;0;0;0.044280443;0.033210332;0;0;0.022140221;0;0.007380074;0;0;0.014760148;0.003690037;0.05904059;0.007380074
1713;17.5;0;0.031339031;0.03988604;0;0;0.045584046;0;0;0;0.017094017;0.353276353;0;0.002849003;0;0;0;0;0.002849003;0.005698006;0.011396011;0.017094017;0;0;0;0.002849003;0.082621083;0;0.002849003;0.014245014;0;0;0.005698006;0;0;0.002849003;0.005698006;0;0.008547009;0;0;0.07977208;0.037037037;0.005698006;0.002849003;0.03988604;0.045584046;0;0;0.03988604;0.017094017;0.008547009;0;0;0.01994302;0;0.034188034;0.017094017
1714;17.7;0;0.015151515;0.027272727;0;0;0.057575758;0.012121212;0;0;0;0.436363636;0;0.006060606;0;0.006060606;0;0;0;0;0.012121212;0.009090909;0;0;0;0.006060606;0.03030303;0;0;0.012121212;0;0;0.006060606;0;0;0;0.003030303;0;0.009090909;0;0;0.163636364;0.048484848;0;0;0.027272727;0.006060606;0;0;0.042424242;0.012121212;0;0;0;0.003030303;0;0.039393939;0.009090909
1715;19.3;0;0.014792899;0.041420118;0;0;0.068047337;0;0;0;0.00887574;0.363905325;0;0.00591716;0;0;0;0;0.00295858;0;0.00591716;0.00887574;0;0;0;0;0.056213018;0;0.00591716;0.014792899;0;0;0;0;0;0.020710059;0.00295858;0;0.014792899;0;0;0.106508876;0.047337278;0.00295858;0;0.038461538;0;0;0;0.050295858;0.00295858;0.00591716;0;0;0.00295858;0.00295858;0.085798817;0.017751479
1716;18.8;0;0.011278195;0.015037594;0.003759399;0;0.033834586;0;0;0;0.007518797;0.387218045;0;0;0;0.003759399;0;0;0;0;0.033834586;0;0;0;0;0;0.090225564;0;0.015037594;0.003759399;0;0;0.003759399;0;0;0;0.003759399;0;0.026315789;0;0;0.082706767;0.052631579;0;0.003759399;0.04887218;0.007518797;0;0;0.060150376;0.007518797;0.007518797;0;0;0;0;0.063909774;0.026315789
1717;17.8;0;0.049562682;0.017492711;0;0;0.029154519;0.005830904;0;0;0.002915452;0.551020408;0;0.002915452;0;0;0;0;0.002915452;0;0.008746356;0;0;0;0;0;0.026239067;0;0;0;0;0;0;0;0;0;0;0;0.005830904;0;0;0.078717201;0.119533528;0;0;0.023323615;0;0;0;0.032069971;0.002915452;0.005830904;0;0;0;0;0.032069971;0.002915452
1718;19.9;0;0.005988024;0.023952096;0.002994012;0;0.023952096;0;0;0.002994012;0.011976048;0.31736527;0;0;0;0.008982036;0.002994012;0;0.002994012;0;0.01497006;0.01497006;0;0;0;0;0.023952096;0;0;0.017964072;0;0;0;0;0;0.01497006;0;0;0.020958084;0;0;0.041916168;0.170658683;0;0.002994012;0.086826347;0;0;0.008982036;0.122754491;0.005988024;0.002994012;0;0;0;0;0.035928144;0.008982036
1719;18.5;0;0.024137931;0.034482759;0;0;0.031034483;0.003448276;0;0.003448276;0.010344828;0.4;0;0;0;0;0;0;0;0;0.037931034;0.006896552;0;0;0;0;0.051724138;0.031034483;0;0;0;0;0;0;0;0.010344828;0;0;0.006896552;0;0;0.131034483;0.082758621;0.013793103;0.006896552;0;0;0;0.020689655;0.055172414;0.006896552;0;0;0;0.003448276;0;0.024137931;0.003448276
1720;18.4;0;0.015060241;0.021084337;0;0;0.024096386;0;0;0;0.027108434;0.340361446;0;0.009036145;0;0;0;0;0.006024096;0;0;0.009036145;0;0;0;0;0.045180723;0.009036145;0;0;0;0.012048193;0.003012048;0;0;0.009036145;0;0;0.027108434;0;0;0.048192771;0.102409639;0.006024096;0;0.06626506;0;0;0.006024096;0.051204819;0;0.009036145;0;0;0;0.012048193;0.11746988;0.024096386
1721;19.9;0;0;0.049535604;0;0;0.021671827;0;0;0;0.009287926;0.343653251;0;0.009287926;0;0;0;0;0;0;0.012383901;0.003095975;0;0;0;0;0.077399381;0.021671827;0;0;0;0;0;0;0;0.003095975;0;0;0.021671827;0;0;0.018575851;0.080495356;0;0;0.018575851;0;0;0;0.099071207;0;0.012383901;0;0;0;0.00619195;0.154798762;0.037151703
1722;21.8;0;0;0.010273973;0.003424658;0;0.023972603;0.003424658;0;0.003424658;0.006849315;0.184931507;0;0.061643836;0;0.006849315;0;0;0.010273973;0.003424658;0.006849315;0.003424658;0;0;0;0;0.006849315;0.034246575;0;0;0;0.003424658;0;0;0;0.017123288;0;0;0.01369863;0;0;0;0.054794521;0.006849315;0.006849315;0.037671233;0;0;0;0.438356164;0.003424658;0.006849315;0;0;0;0;0.023972603;0.017123288
1723;21.8;0;0;0.014234875;0.003558719;0;0.024911032;0;0;0.003558719;0.017793594;0.227758007;0;0.039145907;0;0.017793594;0;0;0;0.007117438;0.003558719;0;0;0;0;0;0.003558719;0;0.003558719;0;0;0.010676157;0;0;0;0;0;0;0.007117438;0;0;0.010676157;0.096085409;0;0.003558719;0.09252669;0;0;0;0.402135231;0;0;0;0;0;0;0.003558719;0.007117438
1724;20.5;0;0;0.012578616;0;0;0.056603774;0.012578616;0;0;0.01572327;0.135220126;0;0.006289308;0;0.025157233;0;0;0.003144654;0;0.003144654;0.009433962;0;0;0;0;0.047169811;0;0.006289308;0.018867925;0;0;0;0;0;0.003144654;0;0;0.018867925;0;0;0.006289308;0.176100629;0.006289308;0;0.088050314;0.009433962;0;0;0.185534591;0.003144654;0.003144654;0;0;0;0.003144654;0.122641509;0.022012579
1725;18;0;0.059561129;0;0;0;0.07523511;0;0;0;0.006269592;0.363636364;0;0;0;0;0;0;0;0;0.009404389;0.018808777;0;0;0;0;0.006269592;0.003134796;0;0;0;0.003134796;0.009404389;0;0;0.02507837;0;0;0;0;0;0.188087774;0.153605016;0;0;0;0.003134796;0;0.006269592;0.028213166;0;0;0;0;0;0;0.034482759;0.006269592
1726;18.7;0;0.051282051;0.022435897;0.006410256;0;0.080128205;0;0;0.012820513;0.003205128;0.330128205;0;0;0;0.003205128;0.003205128;0;0;0.006410256;0.060897436;0;0;0;0;0;0.009615385;0;0;0.016025641;0;0.003205128;0.006410256;0;0;0.003205128;0;0;0.012820513;0;0;0.144230769;0.118589744;0;0;0.03525641;0.003205128;0;0;0.028846154;0;0.003205128;0;0;0;0;0.032051282;0.003205128
1727;18.5;0;0.101796407;0.005988024;0.002994012;0;0.023952096;0.005988024;0;0;0;0.140718563;0;0.002994012;0;0;0;0;0.002994012;0.002994012;0.011976048;0.011976048;0;0;0;0;0;0;0;0;0;0;0;0;0;0.023952096;0;0;0.005988024;0;0;0.27245509;0.308383234;0;0;0.01497006;0;0;0.008982036;0.020958084;0.002994012;0;0;0;0.002994012;0;0.020958084;0.002994012
1728;18.2;0;0.042622951;0.013114754;0;0;0.108196721;0;0;0.006557377;0.042622951;0.308196721;0;0;0;0;0;0;0.003278689;0.016393443;0.003278689;0.009836066;0;0;0;0;0.019672131;0.02295082;0;0;0;0;0;0;0;0.016393443;0;0;0.003278689;0;0;0.08852459;0.068852459;0.009836066;0;0.127868853;0.02295082;0;0.003278689;0.02295082;0;0.029508197;0;0;0;0;0;0.009836066
1729;18.6;0;0.136807818;0.009771987;0;0;0.09771987;0;0;0.009771987;0.016286645;0.218241042;0;0;0;0;0;0;0;0.003257329;0;0.009771987;0;0;0;0;0.019543974;0;0;0;0;0;0.009771987;0;0;0.026058632;0;0;0.006514658;0;0;0.195439739;0.149837134;0;0;0.042345277;0;0;0;0.009771987;0.003257329;0.003257329;0;0;0;0;0.022801303;0.009771987
1730;18.7;0;0.089337176;0.014409222;0;0;0.158501441;0.005763689;0;0;0;0.18443804;0;0;0;0;0;0;0;0;0.008645533;0;0;0;0;0;0.020172911;0.002881844;0;0;0;0;0;0;0;0.002881844;0;0;0.002881844;0;0;0.279538905;0.181556196;0.002881844;0;0.002881844;0;0;0;0.017291066;0;0;0;0;0;0;0.023054755;0.002881844
1731;19.6;0;0.033232628;0.021148036;0;0;0.039274924;0.006042296;0;0;0.003021148;0.374622357;0;0;0;0;0;0;0;0;0.027190332;0;0;0;0;0.003021148;0.027190332;0.003021148;0;0;0;0.003021148;0;0;0;0.009063444;0;0;0.006042296;0;0;0.145015106;0.15407855;0;0;0.018126888;0;0;0.006042296;0.036253776;0;0.006042296;0;0;0.021148036;0;0.051359517;0.006042296
1732;19.7;0;0.034482759;0.011494253;0.002873563;0;0.028735632;0.014367816;0;0;0;0.310344828;0;0;0;0;0;0;0;0.005747126;0.017241379;0.00862069;0;0;0;0;0.00862069;0.014367816;0;0;0;0;0.002873563;0;0;0.005747126;0;0;0;0;0;0.117816092;0.201149425;0;0;0.028735632;0;0;0;0.005747126;0;0.005747126;0;0;0.034482759;0;0.132183908;0.00862069
1733;20.7;0;0.009463722;0;0.003154574;0;0.018927445;0.003154574;0;0;0;0.186119874;0;0;0;0.003154574;0;0;0;0.006309148;0.015772871;0.006309148;0;0;0.006309148;0.003154574;0.009463722;0.012618297;0;0;0;0.003154574;0.009463722;0;0;0.015772871;0;0;0.006309148;0;0;0.107255521;0.321766562;0.009463722;0.003154574;0.034700315;0.003154574;0;0.015772871;0.066246057;0.003154574;0;0;0;0.003154574;0.003154574;0.094637224;0.015772871
1734;19.2;0;0.038585209;0.006430868;0;0;0.045016077;0.009646302;0;0.006430868;0;0.356913183;0;0.003215434;0;0;0;0;0.006430868;0;0.022508039;0.003215434;0;0;0;0.003215434;0.028938907;0.012861736;0;0;0;0;0.006430868;0;0;0.019292605;0;0;0;0;0;0.151125402;0.1414791;0;0;0.041800643;0;0;0.003215434;0.038585209;0;0.006430868;0;0;0;0;0.041800643;0.006430868
1735;21.8;0;0.009063444;0.021148036;0;0;0.009063444;0.003021148;0;0;0.012084592;0.15407855;0;0.039274924;0;0.018126888;0;0;0;0;0.033232628;0.009063444;0;0;0;0;0.009063444;0;0.003021148;0.039274924;0;0.012084592;0;0;0;0;0;0;0.024169184;0;0;0.012084592;0.084592145;0.027190332;0.009063444;0.096676737;0.009063444;0;0.006042296;0.232628399;0.006042296;0.027190332;0;0;0.003021148;0;0.036253776;0.054380665
1736;20.2;0;0;0.008645533;0;0;0.034582133;0;0;0;0.115273775;0.158501441;0;0.020172911;0;0;0;0;0;0;0;0.008645533;0;0;0;0;0;0;0;0.04610951;0.002881844;0.002881844;0;0;0;0.002881844;0;0;0.025936599;0;0;0.008645533;0.129682997;0;0.005763689;0.216138329;0.005763689;0;0.008645533;0.100864553;0.002881844;0.040345821;0;0;0;0.002881844;0.04610951;0.005763689
1737;17.8;0;0.023255814;0.054263566;0;0;0.082687339;0.007751938;0;0;0.005167959;0.312661499;0;0.002583979;0;0.002583979;0;0;0;0.018087855;0;0.012919897;0;0;0;0.002583979;0.062015504;0;0.002583979;0.005167959;0;0.010335917;0.002583979;0;0;0.018087855;0;0;0.051679587;0;0;0.149870801;0.041343669;0.002583979;0;0.025839793;0;0;0.005167959;0.020671835;0;0.012919897;0;0;0.007751938;0;0.041343669;0.015503876
1738;18;0;0.053061224;0.036734694;0.020408163;0;0;0.004081633;0;0;0.004081633;0.469387755;0;0;0;0;0;0;0.004081633;0;0;0;0;0;0;0;0.073469388;0.020408163;0;0;0;0;0;0;0;0;0;0;0.004081633;0;0;0.081632653;0.081632653;0;0;0.012244898;0.004081633;0;0;0.040816327;0.004081633;0.004081633;0;0;0;0.004081633;0.069387755;0.008163265
1739;16.3;0;0.042513863;0.011090573;0.029574861;0;0;0.001848429;0;0.009242144;0.009242144;0.471349353;0;0.007393715;0;0.001848429;0.001848429;0;0;0.005545287;0.003696858;0.001848429;0;0;0;0;0.075785582;0.005545287;0;0;0;0.001848429;0.001848429;0;0;0.044362292;0.009242144;0;0.003696858;0;0;0.101663586;0.075785582;0;0;0.005545287;0.001848429;0;0;0.036968577;0.001848429;0;0;0;0;0.001848429;0.027726433;0.007393715
1740;17.9;0;0.034782609;0.017391304;0.005797101;0;0;0;0;0.002898551;0.002898551;0.289855073;0;0.008695652;0;0.005797101;0;0;0;0.005797101;0.011594203;0;0;0;0;0;0.072463768;0.011594203;0;0;0;0;0.005797101;0;0;0;0.002898551;0.002898551;0.005797101;0;0;0.124637681;0.127536232;0;0;0.011594203;0;0;0;0.057971014;0;0.002898551;0;0;0;0;0.165217391;0.023188406
1741;17.9;0;0.026315789;0.029605263;0.029605263;0;0;0;0;0.006578947;0;0.384868421;0;0;0;0;0;0;0.003289474;0;0;0.003289474;0;0;0;0;0.075657895;0.006578947;0;0;0;0;0.009868421;0;0;0;0;0;0.003289474;0;0;0.078947368;0.138157895;0;0.003289474;0.023026316;0.003289474;0;0;0.026315789;0.003289474;0.003289474;0;0;0;0;0.131578947;0.009868421
1742;18.1;0;0.020725389;0.020725389;0.015544041;0;0;0;0.005181347;0;0.005181347;0.507772021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.077720207;0.005181347;0;0;0;0;0;0;0;0;0.005181347;0;0;0;0;0.088082902;0.062176166;0;0.010362694;0.010362694;0;0;0;0.051813472;0.005181347;0;0;0;0;0;0.082901554;0.025906736
1743;19;0;0.01384083;0.027681661;0.020761246;0;0;0;0;0;0.017301038;0.307958478;0;0;0;0.003460208;0;0;0;0;0;0;0;0;0;0;0.051903114;0.017301038;0;0;0;0.003460208;0;0;0;0;0;0;0.010380623;0;0;0.076124567;0.269896194;0;0.003460208;0.024221453;0.006920415;0;0;0.055363322;0.003460208;0;0;0;0;0;0.065743945;0.020761246
1744;17.7;0;0.037790698;0.023255814;0.023255814;0;0;0.002906977;0;0;0.00872093;0.412790698;0;0;0;0;0;0;0.002906977;0;0.002906977;0;0;0;0;0;0.063953488;0.011627907;0;0;0;0;0;0;0;0.002906977;0;0;0.002906977;0;0;0.156976744;0.113372093;0;0;0.00872093;0;0;0;0.043604651;0.002906977;0.002906977;0;0;0;0;0.055232558;0.020348837
1745;18.1;0;0.016042781;0.053475936;0.005347594;0;0;0;0;0.005347594;0;0.454545455;0;0;0;0;0;0;0;0;0.021390374;0.005347594;0;0;0;0;0.058823529;0;0;0;0;0;0;0;0;0;0.005347594;0.005347594;0;0;0;0.032085562;0.117647059;0;0;0;0.005347594;0;0;0.010695187;0;0;0;0;0;0;0.192513369;0.010695187
1746;18;0;0.009584665;0.038338658;0.012779553;0;0;0;0;0.009584665;0.009584665;0.415335463;0;0;0;0;0;0;0;0.003194888;0.003194888;0.003194888;0;0;0;0;0.102236422;0.025559105;0;0;0;0.003194888;0;0;0;0.006389776;0;0;0.006389776;0;0;0.108626198;0.063897764;0.009584665;0.003194888;0.025559105;0.006389776;0;0;0.047923323;0.003194888;0.003194888;0;0;0;0;0.067092652;0.012779553
1747;16.9;0;0.029090909;0.047272727;0.014545455;0;0;0;0;0;0.003636364;0.36;0;0;0;0.018181818;0;0;0;0;0.007272727;0;0;0;0;0;0.08;0.014545455;0;0;0;0.003636364;0;0;0;0;0.007272727;0;0.003636364;0;0;0.072727273;0.152727273;0.003636364;0.003636364;0.014545455;0;0;0;0.058181818;0;0.003636364;0;0;0;0;0.083636364;0.018181818
